irradiance,voltage,current,power,temperature,mppt_reference_voltage,efficiency,power_deviation,condition,data_origin
914.374,17.4439,1.0476,18.0861,16.991,18.5373,0.9741,0.0259,Normal,synthetic PV simulation; not hardware measurement
584.232,14.5834,0.4151,4.7001,35.802,17.5205,0.4152,0.5848,Partial Shading,synthetic PV simulation; not hardware measurement
699.199,16.5537,0.4171,4.0401,15.57,18.5043,0.2852,0.7148,Partial Shading,synthetic PV simulation; not hardware measurement
640.297,14.3135,0.4592,3.6892,18.804,18.3212,0.2867,0.7133,Partial Shading,synthetic PV simulation; not hardware measurement
811.574,14.6191,0.8189,11.1262,36.816,17.5863,0.7044,0.2956,Partial Shading,synthetic PV simulation; not hardware measurement
910.581,17.1786,0.7496,11.4462,15.875,18.5864,0.6178,0.3822,Partial Shading,synthetic PV simulation; not hardware measurement
661.477,14.5885,0.4515,3.4082,42.011,17.2773,0.2688,0.7312,Partial Shading,synthetic PV simulation; not hardware measurement
1013.12,17.3984,0.9966,11.2235,12.121,18.7891,0.5394,0.4606,Partial Shading,synthetic PV simulation; not hardware measurement
813.983,17.1033,0.4856,6.239,24.89,18.1305,0.3843,0.6157,Partial Shading,synthetic PV simulation; not hardware measurement
912.47,16.7267,0.9453,11.0367,34.66,17.7321,0.6173,0.3827,Partial Shading,synthetic PV simulation; not hardware measurement
879.12,14.0793,0.5366,6.6405,55.886,16.7507,0.4037,0.5963,Partial Shading,synthetic PV simulation; not hardware measurement
899.412,16.1546,0.733,6.4877,21.27,18.3358,0.3584,0.6416,Partial Shading,synthetic PV simulation; not hardware measurement
525.611,15.1315,0.5038,4.932,51.495,16.7725,0.502,0.498,Partial Shading,synthetic PV simulation; not hardware measurement
499.935,16.4285,0.2965,2.6097,15.42,18.3973,0.2592,0.7408,Partial Shading,synthetic PV simulation; not hardware measurement
1016.855,15.9757,0.8637,8.0302,40.651,17.4927,0.4072,0.5928,Partial Shading,synthetic PV simulation; not hardware measurement
545.054,17.0594,0.484,5.7798,18.589,18.2767,0.5291,0.4709,Partial Shading,synthetic PV simulation; not hardware measurement
744.168,14.4976,0.7628,6.1036,23.044,18.1892,0.4104,0.5896,Partial Shading,synthetic PV simulation; not hardware measurement
424.419,14.8605,0.3944,3.964,13.389,18.4233,0.4634,0.5366,Partial Shading,synthetic PV simulation; not hardware measurement
576.439,16.3739,0.5646,6.1575,46.898,17.0093,0.5647,0.4353,Partial Shading,synthetic PV simulation; not hardware measurement
698.13,18.2738,0.4036,3.8369,22.907,18.1695,0.2753,0.7247,Partial Shading,synthetic PV simulation; not hardware measurement
816.313,15.5096,0.5677,6.433,24.09,18.168,0.3945,0.6055,Partial Shading,synthetic PV simulation; not hardware measurement
716.163,14.8597,0.4544,4.6575,30.737,17.8232,0.3308,0.6692,Partial Shading,synthetic PV simulation; not hardware measurement
1005.151,14.7827,0.6965,7.4974,26.303,18.1407,0.3735,0.6265,Partial Shading,synthetic PV simulation; not hardware measurement
894.496,15.5615,0.98,9.0176,30.786,17.9004,0.5106,0.4894,Partial Shading,synthetic PV simulation; not hardware measurement
677.831,17.7752,0.3825,4.8904,25.752,18.0279,0.3636,0.6364,Partial Shading,synthetic PV simulation; not hardware measurement
981.929,16.7606,0.9792,13.2654,30.609,17.9353,0.6827,0.3173,Partial Shading,synthetic PV simulation; not hardware measurement
538.187,17.6246,0.4462,6.0079,39.39,17.3235,0.5815,0.4185,Partial Shading,synthetic PV simulation; not hardware measurement
554.913,15.6887,0.368,4.289,41.035,17.261,0.4038,0.5962,Partial Shading,synthetic PV simulation; not hardware measurement
767.408,17.4958,0.6844,9.3222,22.958,18.1945,0.6074,0.3926,Partial Shading,synthetic PV simulation; not hardware measurement
492.201,14.8943,0.3591,4.9017,20.335,18.1668,0.4996,0.5004,Partial Shading,synthetic PV simulation; not hardware measurement
564.171,18.1796,0.319,4.8307,12.689,18.5597,0.422,0.578,Partial Shading,synthetic PV simulation; not hardware measurement
430.115,14.3606,0.3985,3.0155,59.562,16.3329,0.3836,0.6164,Partial Shading,synthetic PV simulation; not hardware measurement
633.511,14.3837,0.5058,5.5752,34.972,17.5912,0.4527,0.5473,Partial Shading,synthetic PV simulation; not hardware measurement
812.344,16.4575,0.5267,6.5327,62.243,16.4292,0.4368,0.5632,Partial Shading,synthetic PV simulation; not hardware measurement
615.953,12.7943,0.6403,4.8938,63.574,16.2761,0.4354,0.5646,Partial Shading,synthetic PV simulation; not hardware measurement
777.732,17.9457,0.7239,9.3551,46.712,17.1185,0.6317,0.3683,Partial Shading,synthetic PV simulation; not hardware measurement
694.032,14.3417,0.5981,6.6288,46.757,17.0807,0.5028,0.4972,Partial Shading,synthetic PV simulation; not hardware measurement
810.71,15.1639,0.8308,7.5342,20.026,18.3503,0.4615,0.5385,Partial Shading,synthetic PV simulation; not hardware measurement
428.374,17.342,0.2815,3.1434,29.071,17.7227,0.3757,0.6243,Partial Shading,synthetic PV simulation; not hardware measurement
543.806,13.0378,0.5046,5.8865,46.956,16.9829,0.573,0.427,Partial Shading,synthetic PV simulation; not hardware measurement
461.871,15.5018,0.3473,3.7126,36.184,17.4181,0.4171,0.5829,Partial Shading,synthetic PV simulation; not hardware measurement
491.227,17.9144,0.4176,4.0934,18.137,18.2663,0.4162,0.5838,Partial Shading,synthetic PV simulation; not hardware measurement
518.981,16.279,0.4859,6.4255,44.579,17.0827,0.6526,0.3474,Partial Shading,synthetic PV simulation; not hardware measurement
881.376,17.1867,0.808,10.5359,23.291,18.2356,0.5965,0.4035,Partial Shading,synthetic PV simulation; not hardware measurement
526.662,13.5924,0.3719,4.4257,32.083,17.6477,0.4312,0.5688,Partial Shading,synthetic PV simulation; not hardware measurement
844.542,17.1103,0.5027,6.1127,13.919,18.6449,0.3549,0.6451,Partial Shading,synthetic PV simulation; not hardware measurement
549.599,16.8491,0.5326,7.5242,25.759,17.9533,0.6929,0.3071,Partial Shading,synthetic PV simulation; not hardware measurement
835.178,15.1977,0.5714,7.5668,38.271,17.5318,0.4667,0.5333,Partial Shading,synthetic PV simulation; not hardware measurement
907.199,14.9109,0.5808,7.2306,19.324,18.4279,0.3944,0.6056,Partial Shading,synthetic PV simulation; not hardware measurement
561.93,15.9424,0.4219,5.2956,15.979,18.4081,0.4675,0.5325,Partial Shading,synthetic PV simulation; not hardware measurement
493.214,13.758,0.4525,3.7395,51.064,16.7662,0.4058,0.5942,Partial Shading,synthetic PV simulation; not hardware measurement
974.987,15.7777,0.7083,8.1272,32.439,17.8492,0.4229,0.5771,Partial Shading,synthetic PV simulation; not hardware measurement
704.602,16.1248,0.6797,7.8192,21.434,18.2404,0.5541,0.4459,Partial Shading,synthetic PV simulation; not hardware measurement
639.357,16.9794,0.621,6.9758,29.533,17.8319,0.5548,0.4452,Partial Shading,synthetic PV simulation; not hardware measurement
910.531,14.2285,0.6655,7.9251,33.418,17.7878,0.4431,0.5569,Partial Shading,synthetic PV simulation; not hardware measurement
977.458,14.123,0.7106,7.7191,31.612,17.8878,0.3999,0.6001,Partial Shading,synthetic PV simulation; not hardware measurement
504.772,17.7992,0.4088,5.2537,14.897,18.4251,0.5163,0.4837,Partial Shading,synthetic PV simulation; not hardware measurement
551.474,16.7415,0.3477,3.5713,46.495,17.0096,0.3423,0.6577,Partial Shading,synthetic PV simulation; not hardware measurement
701.054,15.8828,0.5417,6.6841,52.068,16.8429,0.5077,0.4923,Partial Shading,synthetic PV simulation; not hardware measurement
586.373,14.529,0.4418,5.681,30.394,17.7684,0.4944,0.5056,Partial Shading,synthetic PV simulation; not hardware measurement
538.554,16.2067,0.5202,5.7212,44.836,17.0756,0.5598,0.4402,Partial Shading,synthetic PV simulation; not hardware measurement
480.033,16.6931,0.4623,4.8496,42.023,17.1675,0.5304,0.4696,Partial Shading,synthetic PV simulation; not hardware measurement
504.488,17.4556,0.3529,5.1129,31.531,17.6663,0.5199,0.4801,Partial Shading,synthetic PV simulation; not hardware measurement
546.616,16.9946,0.3787,3.5167,34.048,17.5733,0.3312,0.6688,Partial Shading,synthetic PV simulation; not hardware measurement
761.086,14.6194,0.5037,4.0235,51.004,16.9248,0.2804,0.7196,Partial Shading,synthetic PV simulation; not hardware measurement
914.867,14.1313,0.637,7.7122,42.329,17.3841,0.4371,0.5629,Partial Shading,synthetic PV simulation; not hardware measurement
585.696,18.0291,0.3802,6.0152,20.737,18.2081,0.5139,0.4861,Partial Shading,synthetic PV simulation; not hardware measurement
1040.066,15.7995,0.7718,7.7448,20.206,18.432,0.3682,0.6318,Partial Shading,synthetic PV simulation; not hardware measurement
1004.209,13.1876,0.8233,9.4204,57.189,16.7352,0.5015,0.4985,Partial Shading,synthetic PV simulation; not hardware measurement
920.231,15.3186,0.8104,10.245,34.376,17.7485,0.5677,0.4323,Partial Shading,synthetic PV simulation; not hardware measurement
628.584,13.5164,0.6598,6.7895,40.665,17.3286,0.5624,0.4376,Partial Shading,synthetic PV simulation; not hardware measurement
960.271,14.6016,0.7167,6.3515,46.945,17.183,0.3461,0.6539,Partial Shading,synthetic PV simulation; not hardware measurement
717.533,17.7828,0.6292,8.53,14.231,18.5758,0.585,0.415,Partial Shading,synthetic PV simulation; not hardware measurement
624.212,16.9955,0.4517,5.5986,44.749,17.1396,0.4712,0.5288,Partial Shading,synthetic PV simulation; not hardware measurement
545.73,16.803,0.3204,4.8818,32.956,17.6224,0.4595,0.5405,Partial Shading,synthetic PV simulation; not hardware measurement
807.025,18.129,0.7787,7.9143,16.328,18.5168,0.4835,0.5165,Partial Shading,synthetic PV simulation; not hardware measurement
804.971,17.6175,0.7685,11.8336,14.485,18.5996,0.7222,0.2778,Partial Shading,synthetic PV simulation; not hardware measurement
982.503,14.845,0.6482,7.8887,61.975,16.5086,0.434,0.566,Partial Shading,synthetic PV simulation; not hardware measurement
424.235,14.9523,0.4043,3.4411,18.925,18.1706,0.4069,0.5931,Partial Shading,synthetic PV simulation; not hardware measurement
564.9,18.0333,0.4728,6.8404,17.182,18.3554,0.6021,0.3979,Partial Shading,synthetic PV simulation; not hardware measurement
526.589,14.6212,0.3616,3.0284,62.559,16.2686,0.3155,0.6845,Partial Shading,synthetic PV simulation; not hardware measurement
804.322,15.4722,0.7755,7.8638,53.449,16.8255,0.5207,0.4793,Partial Shading,synthetic PV simulation; not hardware measurement
813.795,17.6132,0.7737,11.5378,23.039,18.2146,0.7082,0.2918,Partial Shading,synthetic PV simulation; not hardware measurement
728.796,15.742,0.5915,5.351,21.392,18.256,0.3663,0.6337,Partial Shading,synthetic PV simulation; not hardware measurement
625.049,14.7093,0.509,4.9803,32.83,17.6834,0.4081,0.5919,Partial Shading,synthetic PV simulation; not hardware measurement
489.735,15.4536,0.3008,3.0621,20.49,18.1577,0.3138,0.6862,Partial Shading,synthetic PV simulation; not hardware measurement
968.455,15.8771,0.5798,6.8038,18.534,18.4791,0.3467,0.6533,Partial Shading,synthetic PV simulation; not hardware measurement
1014.611,13.4076,0.7004,6.9616,63.932,16.4326,0.3723,0.6277,Partial Shading,synthetic PV simulation; not hardware measurement
824.08,14.1486,0.6855,5.1323,39.823,17.4557,0.3219,0.6781,Partial Shading,synthetic PV simulation; not hardware measurement
709.394,15.9804,0.4213,5.8094,44.634,17.1863,0.429,0.571,Partial Shading,synthetic PV simulation; not hardware measurement
945.086,16.0279,0.7568,7.8068,62.114,16.4865,0.4471,0.5529,Partial Shading,synthetic PV simulation; not hardware measurement
816.816,16.1855,0.7081,9.9694,57.565,16.6444,0.6558,0.3442,Partial Shading,synthetic PV simulation; not hardware measurement
811.066,15.6693,0.8114,6.9577,27.233,18.0223,0.4322,0.5678,Partial Shading,synthetic PV simulation; not hardware measurement
541.366,15.8811,0.4327,5.1145,26.541,17.9116,0.479,0.521,Partial Shading,synthetic PV simulation; not hardware measurement
837.125,14.3595,0.6298,5.9487,62.412,16.4337,0.3858,0.6142,Partial Shading,synthetic PV simulation; not hardware measurement
972.02,15.5474,0.7445,9.593,20.531,18.3897,0.4889,0.5111,Partial Shading,synthetic PV simulation; not hardware measurement
874.472,13.9991,0.8533,9.3956,41.731,17.3929,0.557,0.443,Partial Shading,synthetic PV simulation; not hardware measurement
697.162,17.8672,0.4759,6.4418,25.189,18.065,0.4649,0.5351,Partial Shading,synthetic PV simulation; not hardware measurement
528.792,16.6712,0.3707,5.0013,18.074,18.2879,0.4717,0.5283,Partial Shading,synthetic PV simulation; not hardware measurement
442.671,15.3611,0.3924,5.3831,16.812,18.2843,0.607,0.393,Partial Shading,synthetic PV simulation; not hardware measurement
745.173,18.1655,0.5567,8.5912,25.914,18.0591,0.5802,0.4198,Partial Shading,synthetic PV simulation; not hardware measurement
611.565,17.5608,0.3798,5.1678,30.134,17.7974,0.4306,0.5694,Partial Shading,synthetic PV simulation; not hardware measurement
565.704,13.1432,0.4338,4.7226,51.114,16.8094,0.4456,0.5544,Partial Shading,synthetic PV simulation; not hardware measurement
740.324,14.1092,0.6686,7.4567,44.381,17.2152,0.5269,0.4731,Partial Shading,synthetic PV simulation; not hardware measurement
551.128,17.2133,0.4028,4.9676,37.825,17.4045,0.4677,0.5323,Partial Shading,synthetic PV simulation; not hardware measurement
779.163,16.461,0.5886,7.0404,57.68,16.6302,0.4861,0.5139,Partial Shading,synthetic PV simulation; not hardware measurement
697.353,13.666,0.4512,4.4499,55.849,16.6685,0.3427,0.6573,Partial Shading,synthetic PV simulation; not hardware measurement
687.912,17.7056,0.6732,8.4758,26.669,17.9922,0.622,0.378,Partial Shading,synthetic PV simulation; not hardware measurement
624.492,16.8429,0.4276,4.8059,30.662,17.7819,0.3924,0.6076,Partial Shading,synthetic PV simulation; not hardware measurement
986.934,15.7154,0.6697,9.217,59.307,16.6318,0.5018,0.4982,Partial Shading,synthetic PV simulation; not hardware measurement
895.274,14.6783,0.6268,6.079,41.631,17.4071,0.3517,0.6483,Partial Shading,synthetic PV simulation; not hardware measurement
740.583,14.1141,0.7838,7.2762,35.821,17.6053,0.5047,0.4953,Partial Shading,synthetic PV simulation; not hardware measurement
428.768,16.629,0.2789,4.0916,45.288,16.983,0.5058,0.4942,Partial Shading,synthetic PV simulation; not hardware measurement
1020.417,15.6867,0.8424,8.9394,64.781,16.3963,0.4762,0.5238,Partial Shading,synthetic PV simulation; not hardware measurement
624.487,16.5808,0.5491,7.6516,41.339,17.2952,0.6389,0.3611,Partial Shading,synthetic PV simulation; not hardware measurement
681.445,16.2131,0.4581,5.5832,59.327,16.5007,0.4437,0.5563,Partial Shading,synthetic PV simulation; not hardware measurement
550.4,14.5863,0.5347,6.3523,13.215,18.5257,0.5697,0.4303,Partial Shading,synthetic PV simulation; not hardware measurement
916.55,16.6568,0.8787,13.0215,45.342,17.2476,0.7415,0.2585,Partial Shading,synthetic PV simulation; not hardware measurement
518.891,17.3103,0.3716,5.5776,37.637,17.3992,0.5582,0.4418,Partial Shading,synthetic PV simulation; not hardware measurement
858.861,14.9946,0.7962,9.8374,27.648,18.0267,0.5769,0.4231,Partial Shading,synthetic PV simulation; not hardware measurement
935.687,14.3194,0.9533,11.9792,60.168,16.5811,0.69,0.31,Partial Shading,synthetic PV simulation; not hardware measurement
862.005,16.5235,0.6271,5.6183,64.914,16.3317,0.3557,0.6443,Partial Shading,synthetic PV simulation; not hardware measurement
771.42,15.5276,0.5389,5.337,26.567,18.0323,0.3484,0.6516,Partial Shading,synthetic PV simulation; not hardware measurement
783.729,18.3685,0.7269,8.0665,14.077,18.6073,0.5055,0.4945,Partial Shading,synthetic PV simulation; not hardware measurement
1024.618,15.2736,1.0404,10.9191,53.729,16.9008,0.5651,0.4349,Partial Shading,synthetic PV simulation; not hardware measurement
657.988,14.3907,0.4862,5.5757,49.18,16.9487,0.449,0.551,Partial Shading,synthetic PV simulation; not hardware measurement
748.626,17.0424,0.6605,8.7524,32.725,17.7507,0.5966,0.4034,Partial Shading,synthetic PV simulation; not hardware measurement
787.357,15.5356,0.8043,8.1561,56.8,16.6643,0.5561,0.4439,Partial Shading,synthetic PV simulation; not hardware measurement
875.584,15.9189,0.8323,8.3674,64.626,16.3512,0.521,0.479,Partial Shading,synthetic PV simulation; not hardware measurement
611.203,17.7176,0.6153,9.1092,33.027,17.6653,0.764,0.236,Partial Shading,synthetic PV simulation; not hardware measurement
497.473,13.4945,0.307,2.3452,51.951,16.7293,0.2528,0.7472,Partial Shading,synthetic PV simulation; not hardware measurement
1024.884,16.7226,0.9582,12.662,50.123,17.0649,0.65,0.35,Partial Shading,synthetic PV simulation; not hardware measurement
710.74,15.7751,0.5045,5.2104,34.712,17.639,0.376,0.624,Partial Shading,synthetic PV simulation; not hardware measurement
865.363,15.4115,0.4332,3.7265,38.341,17.543,0.2217,0.7783,Partial Shading,synthetic PV simulation; not hardware measurement
439.556,14.1133,0.442,3.9363,61.024,16.2751,0.4914,0.5086,Partial Shading,synthetic PV simulation; not hardware measurement
990.968,17.543,0.9814,11.58,52.747,16.9319,0.6187,0.3813,Partial Shading,synthetic PV simulation; not hardware measurement
1030.408,15.5883,0.8835,8.3665,33.371,17.8292,0.4123,0.5877,Partial Shading,synthetic PV simulation; not hardware measurement
850.62,14.8226,0.6828,6.408,33.204,17.7699,0.3838,0.6162,Partial Shading,synthetic PV simulation; not hardware measurement
629.287,15.3793,0.667,6.627,57.848,16.5459,0.5693,0.4307,Partial Shading,synthetic PV simulation; not hardware measurement
874.933,16.3916,0.74,10.9886,25.309,18.1407,0.6293,0.3707,Partial Shading,synthetic PV simulation; not hardware measurement
825.427,17.1566,0.6843,9.9816,31.391,17.8402,0.6142,0.3858,Partial Shading,synthetic PV simulation; not hardware measurement
591.981,15.7571,0.572,5.0241,33.411,17.6348,0.4357,0.5643,Partial Shading,synthetic PV simulation; not hardware measurement
